stationid,lat,lon,name,state,elevation,distance,rating
420010001,39.92306000000001,-77.30805000000001,"Winding Road, Bridgeport, Adams County, Pennsylvania, 17307, United States",Pennsylvania,266.86,92,0.9173241852487135
420030008,40.46556,-79.96083,"290, 39th Street, Lower Lawrenceville, Pittsburgh, Allegheny County, Pennsylvania, 15201, United States",Pennsylvania,255.66,308,0.9193825042881647
420050001,40.81417,-79.56500000000001,"315, Glade Drive, East Franklin Township, Armstrong County, Pennsylvania, 16201, United States",Pennsylvania,349.1,303,0.9197255574614065
420150011,41.705000000000005,-76.5125,"Monroe Franklin Elementary School (closed), PA 414, Franklindale, Bradford County, Pennsylvania, 18832, United States",Pennsylvania,251.28,227,0.9145797598627787
420270100,40.81139,-77.87666,"Air Quality Learning and Demonstration Center, Air Quality Lane, University Park, Ferguson Township, Centre County, Pennsylvania, 16802, United States",Pennsylvania,347.46,201,0.9121783876500857
420450002,39.83556,-75.3725,"13, Norris Street, South Chester, Chester, Delaware County, Pennsylvania, 19013, United States",Pennsylvania,2.53,6,0.9135506003430531
420710007,40.046670000000006,-76.28306,"1193, Grofftown Road, Lancaster, Lancaster County, Pennsylvania, 17602, United States",Pennsylvania,98.54,56,0.9210977701543739
420710012,40.043890000000005,-76.11250000000001,"3537, West Newport Road, Intercourse, Lancaster County, Pennsylvania, 17572, United States",Pennsylvania,115.66,51,0.9238421955403088
420770004,40.61167,-75.4325,"South Maxwell Street, Dutch Hill, Allentown, Lehigh County, Pennsylvania, 18109, United States",Pennsylvania,163.61,89,0.9149228130360205
420850100,41.215,-80.48500000000001,"Sharon New Castle Road, Farrell, Mercer County, Pennsylvania, 16121, United States",Pennsylvania,333.63,393,0.9231560891938251
420910013,40.11194,-75.30917000000001,"Belvoir Road, Black Horse, Plymouth Township, Montgomery County, Pennsylvania, 19462, United States",Pennsylvania,52.01,35,0.9125214408233276
421250005,40.14667,-79.90305000000001,"11th Street, Charleroi, Washington County, Pennsylvania, 15022, United States",Pennsylvania,234.8,282,0.9090909090909091
421255001,40.44444,-80.42,"Miller Airport Road, Hanover Township, Washington County, Pennsylvania, 15021, United States",Pennsylvania,347.63,337,0.8912521440823328
440030002,41.615,-71.71944,"Parker Lane, West Greenwich, Kent County, Rhode Island, United States",Rhode Island,65.2,22,0.8946826758147512
440070030,41.829440000000005,-71.41722,"Veterans Memorial Auditorium, Park Street, Downtown, Providence, Providence County, Rhode Island, 02902, United States",Rhode Island,13.45,2,0.9090909090909091
450370001,33.73944,-81.85333,"37, Pine House Road, Trenton, Edgefield County, South Carolina, 29847, United States",South Carolina,189.53,167,0.8761578044596913
450410003,34.21417,-79.76722000000001,"North Pointe Drive, Williams Heights, Florence, Florence County, South Carolina, 29502, United States",South Carolina,43.39,99,0.8740994854202402
450450015,34.84389,-82.41444000000001,"104, Perry Avenue, West End, Mountain View Homes, Greenville, Greenville County, South Carolina, 29601, United States",South Carolina,307.79,298,0.8737564322469983
450830011,34.955560000000006,-81.92472000000001,"270, Northview Street, Spartanburg, Spartanburg County, South Carolina, 29302, United States",South Carolina,228.75,291,0.7986277873070327
460110003,44.34833,-96.80722,"3634, Western Avenue, Brookings County, South Dakota, 57006, United States",South Dakota,504.42,1425,0.9005145797598628
460330132,43.557500000000005,-103.48361,"Custer County, South Dakota, United States",South Dakota,1289.14,1523,0.9090909090909091
460710001,43.74667,-101.94083,"120, Ben Reifel Road, Jackson County, South Dakota, 57750, United States",South Dakota,740.52,1599,0.9080617495711836
460990008,43.54778,-96.70055,"South Dakota School for the Deaf, 1800, East 10th Street, Sioux Falls, Minnehaha County, South Dakota, 57103, United States",South Dakota,450.74,1481,0.886106346483705
470090011,35.768060000000006,-83.94195,"John Sevier Elementary School, Sequoyah Avenue, Springfield, Maryville, Blount County, Tennessee, 37804, United States",Tennessee,324.87,462,0.8960548885077186
470090101,35.63194,-83.94195,"Look Rock Trail, Look Rock, Blount County, Tennessee, 37878, United States",Tennessee,781.42,450,0.9135506003430531
470370023,36.17667,-86.73833,"1788, Woodland Street, Nashville-Davidson, Davidson County, Tennessee, 37206, United States",Tennessee,153.87,610,0.881303602058319
470654002,35.050560000000004,-85.29305000000001,"CSAS ball park, Siskin Drive, Chattanooga, Hamilton County, Tennessee, 37403, United States",Tennessee,216.05,500,0.9090909090909091
471071002,35.45083,-84.59917,"1006, Railroad Avenue, Clem Jones Heights, Athens, McMinn County, Tennessee, 37303, United States",Tennessee,302.76,478,0.8895368782161235
471192007,35.65167,-87.00945,"East Burt Drive, Columbia, Maury County, Tennessee, 38401, United States",Tennessee,215.33,548,0.904631217838765
471410005,36.18556,-85.49194000000001,"1938, Denton Avenue, Park Village, Cookeville, Putnam County, Tennessee, 38501, United States",Tennessee,346.26,592,0.9169811320754717
471450004,35.93833,-84.54389,"Central Elementary School, Clinton Street, Pine Hills, Harriman, Roane County, Tennessee, 37748, United States",Tennessee,240.02,512,0.9132075471698113
